,date,hour,PUN,AUST,BSP,CNOR,COAC,CORS,CSUD,FRAN,GREC,MALT,MONT,NORD,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA,CALA,XGRE,gb_price_eur,datetime
120,2022-01-06,1,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,207.14604,177.43,2022-01-06 00:00:00
121,2022-01-06,2,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,173.72,2022-01-06 01:00:00
122,2022-01-06,3,190.74842,191.82,191.82,189.44,189.44,189.44,189.44,191.82,189.44,189.44,189.44,191.82,,189.44,189.44,191.82,189.44,191.82,191.82,191.82,189.44,189.44,169.52,2022-01-06 02:00:00
123,2022-01-06,4,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,168.32,2022-01-06 03:00:00
124,2022-01-06,5,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,171.32,2022-01-06 04:00:00
125,2022-01-06,6,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,194.38268,168.92,2022-01-06 05:00:00
126,2022-01-06,7,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,207.26,2022-01-06 06:00:00
127,2022-01-06,8,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,228.25497,236.01,2022-01-06 07:00:00
128,2022-01-06,9,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,221.52,2022-01-06 08:00:00
129,2022-01-06,10,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,204.98,2022-01-06 09:00:00
130,2022-01-06,11,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,200.91,2022-01-06 10:00:00
131,2022-01-06,12,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,231.90025,195.28,2022-01-06 11:00:00
132,2022-01-06,13,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,192.22,2022-01-06 12:00:00
133,2022-01-06,14,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,184.62,2022-01-06 13:00:00
134,2022-01-06,15,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,216.05934,180.54,2022-01-06 14:00:00
135,2022-01-06,16,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,184.62,2022-01-06 15:00:00
136,2022-01-06,17,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,245.95497,205.58,2022-01-06 16:00:00
137,2022-01-06,18,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,274.10735,227.51,2022-01-06 17:00:00
138,2022-01-06,19,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,273.43744,252.79,2022-01-06 18:00:00
139,2022-01-06,20,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,254.88,2022-01-06 19:00:00
140,2022-01-06,21,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,251.70998,244.28,2022-01-06 20:00:00
141,2022-01-06,22,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,236.37,2022-01-06 21:00:00
142,2022-01-06,23,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,216.84,2022-01-06 22:00:00
143,2022-01-06,24,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,186.89,2022-01-06 23:00:00
144,2022-01-07,1,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,260.5,2022-01-07 00:00:00
145,2022-01-07,2,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,248.18,2022-01-07 01:00:00
146,2022-01-07,3,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,227.35,2022-01-07 02:00:00
147,2022-01-07,4,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,204.62,2022-01-07 03:00:00
148,2022-01-07,5,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,203.42,2022-01-07 04:00:00
149,2022-01-07,6,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,209.41,2022-01-07 05:00:00
150,2022-01-07,7,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.63,2022-01-07 06:00:00
151,2022-01-07,8,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,329.07,2022-01-07 07:00:00
152,2022-01-07,9,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,254.18787,339.36,2022-01-07 08:00:00
153,2022-01-07,10,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,257.2434,308.36,2022-01-07 09:00:00
154,2022-01-07,11,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,254.18106,294.01,2022-01-07 10:00:00
155,2022-01-07,12,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,241.21687,288.38,2022-01-07 11:00:00
156,2022-01-07,13,240.2,240.2,240.2,240.2,240.2,240.2,240.2,240.2,240.2,240.2,240.2,240.2,,240.2,240.2,240.2,240.2,240.2,240.2,240.2,240.2,240.2,280.12,2022-01-07 12:00:00
157,2022-01-07,14,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,229.53,259.54,2022-01-07 13:00:00
158,2022-01-07,15,233.49,233.49,233.49,233.49,233.49,233.49,233.49,233.49,233.49,233.49,233.49,233.49,,233.49,233.49,233.49,233.49,233.49,233.49,233.49,233.49,233.49,240.76,2022-01-07 14:00:00
159,2022-01-07,16,237.08,237.08,237.08,237.08,237.08,237.08,237.08,237.08,237.08,237.08,237.08,237.08,,237.08,237.08,237.08,237.08,237.08,237.08,237.08,237.08,237.08,223.76,2022-01-07 15:00:00
160,2022-01-07,17,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,226.16,2022-01-07 16:00:00
161,2022-01-07,18,266.86,266.86,266.86,266.86,266.86,266.86,266.86,266.86,266.86,266.86,266.86,266.86,,266.86,266.86,266.86,266.86,266.86,266.86,266.86,266.86,266.86,256.07,2022-01-07 17:00:00
162,2022-01-07,19,273.49274,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,325.0,270.0,270.0,,270.0,325.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,275.22,2022-01-07 18:00:00
163,2022-01-07,20,261.64114,257.2,257.2,257.2,257.2,257.2,257.2,257.2,257.2,325.0,257.2,257.2,,257.2,325.0,257.2,257.2,257.2,257.2,257.2,257.2,257.2,271.27,2022-01-07 19:00:00
164,2022-01-07,21,247.40582,244.41,244.41,244.41,244.41,244.41,244.41,244.41,244.41,288.85,244.41,244.41,,244.41,288.85,244.41,244.41,244.41,244.41,244.41,244.41,244.41,245.42,2022-01-07 20:00:00
165,2022-01-07,22,236.04,236.04,236.04,236.04,236.04,236.04,236.04,236.04,236.04,236.04,236.04,236.04,,236.04,236.04,236.04,236.04,236.04,236.04,236.04,236.04,236.04,227.35,2022-01-07 21:00:00
166,2022-01-07,23,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,204.62,2022-01-07 22:00:00
167,2022-01-07,24,207.49,207.49,207.49,207.49,207.49,207.49,207.49,207.49,207.49,207.49,207.49,207.49,,207.49,207.49,207.49,207.49,207.49,207.49,207.49,207.49,207.49,215.39,2022-01-07 23:00:00
168,2022-01-08,1,218.33,218.33,218.33,218.33,1000.0,218.33,218.33,218.33,218.33,218.33,218.33,218.33,,218.33,218.33,218.33,218.33,218.33,218.33,218.33,218.33,218.33,274.98,2022-01-08 00:00:00
169,2022-01-08,2,211.23,211.23,211.23,211.23,1000.0,211.23,211.23,211.23,211.23,211.23,211.23,211.23,,211.23,211.23,211.23,211.23,211.23,211.23,211.23,211.23,211.23,266.84,2022-01-08 01:00:00
170,2022-01-08,3,201.9,201.9,201.9,201.9,1000.0,201.9,201.9,201.9,201.9,201.9,201.9,201.9,,201.9,201.9,201.9,201.9,201.9,201.9,201.9,201.9,201.9,271.27,2022-01-08 02:00:00
171,2022-01-08,4,201.0,201.0,201.0,201.0,1000.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,259.18,2022-01-08 03:00:00
172,2022-01-08,5,201.0,201.0,201.0,201.0,1000.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,275.22,2022-01-08 04:00:00
173,2022-01-08,6,201.0,201.0,201.0,201.0,1000.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,261.58,2022-01-08 05:00:00
174,2022-01-08,7,215.43,215.43,215.43,215.43,1000.0,215.43,215.43,215.43,215.43,215.43,215.43,215.43,,215.43,215.43,215.43,215.43,215.43,215.43,215.43,215.43,215.43,366.16,2022-01-08 06:00:00
175,2022-01-08,8,228.77,228.77,228.77,228.77,228.77,228.77,228.77,228.77,228.77,228.77,228.77,228.77,,228.77,228.77,228.77,228.77,228.77,228.77,228.77,228.77,228.77,409.84,2022-01-08 07:00:00
176,2022-01-08,9,238.11,238.11,238.11,238.11,238.11,238.11,238.11,238.11,238.11,238.11,238.11,238.11,,238.11,238.11,238.11,238.11,238.11,238.11,238.11,238.11,238.11,434.49,2022-01-08 08:00:00
177,2022-01-08,10,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,399.66,2022-01-08 09:00:00
178,2022-01-08,11,242.93,242.93,242.93,242.93,242.93,242.93,242.93,242.93,242.93,242.93,242.93,242.93,,242.93,242.93,242.93,242.93,242.93,242.93,242.93,242.93,242.93,368.91,2022-01-08 10:00:00
179,2022-01-08,12,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,337.32,2022-01-08 11:00:00
180,2022-01-08,13,223.33,223.33,223.33,223.33,223.33,223.33,223.33,223.33,223.33,223.33,223.33,223.33,,223.33,223.33,223.33,223.33,223.33,223.33,223.33,223.33,223.33,320.93,2022-01-08 12:00:00
181,2022-01-08,14,215.72,215.72,215.72,215.72,215.72,215.72,215.72,215.72,215.72,215.72,215.72,215.72,,215.72,215.72,215.72,215.72,215.72,215.72,215.72,215.72,215.72,283.59,2022-01-08 13:00:00
182,2022-01-08,15,215.49,215.49,215.49,215.49,215.49,215.49,215.49,215.49,215.49,215.49,215.49,215.49,,215.49,215.49,215.49,215.49,215.49,215.49,215.49,215.49,215.49,281.8,2022-01-08 14:00:00
183,2022-01-08,16,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,315.3,2022-01-08 15:00:00
184,2022-01-08,17,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,242.67397,383.03,2022-01-08 16:00:00
185,2022-01-08,18,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,418.57,2022-01-08 17:00:00
186,2022-01-08,19,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,452.32,2022-01-08 18:00:00
187,2022-01-08,20,294.96,294.96,294.96,294.96,294.96,294.96,294.96,294.96,294.96,294.96,294.96,294.96,,294.96,294.96,294.96,294.96,294.96,294.96,294.96,294.96,294.96,425.99,2022-01-08 19:00:00
188,2022-01-08,21,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,376.93,2022-01-08 20:00:00
189,2022-01-08,22,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,241.77,318.3,2022-01-08 21:00:00
190,2022-01-08,23,233.56,233.56,233.56,233.56,233.56,233.56,233.56,233.56,233.56,233.56,233.56,233.56,,233.56,233.56,233.56,233.56,233.56,233.56,233.56,233.56,233.56,216.58,2022-01-08 22:00:00
191,2022-01-08,24,227.0,227.0,227.0,227.0,1000.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,283.24,2022-01-08 23:00:00
192,2022-01-09,1,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,369.15,2022-01-09 00:00:00
193,2022-01-09,2,204.01,204.01,204.01,204.01,204.01,204.01,204.01,204.01,204.01,204.01,204.01,204.01,,204.01,204.01,204.01,204.01,204.01,204.01,204.01,204.01,204.01,365.8,2022-01-09 01:00:00
194,2022-01-09,3,197.61,197.61,197.61,197.61,197.61,197.61,197.61,197.61,197.61,197.61,197.61,197.61,,197.61,197.61,197.61,197.61,197.61,197.61,197.61,197.61,197.61,356.71,2022-01-09 02:00:00
195,2022-01-09,4,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,351.8,2022-01-09 03:00:00
196,2022-01-09,5,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,358.98,2022-01-09 04:00:00
197,2022-01-09,6,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,382.91,2022-01-09 05:00:00
198,2022-01-09,7,176.33,176.33,176.33,176.33,176.33,176.33,176.33,176.33,176.33,176.33,176.33,176.33,,176.33,176.33,176.33,176.33,176.33,176.33,176.33,176.33,176.33,460.69,2022-01-09 06:00:00
199,2022-01-09,8,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,187.66,607.16,2022-01-09 07:00:00
200,2022-01-09,9,190.66,190.66,190.66,190.66,190.66,190.66,190.66,190.66,190.66,190.66,190.66,190.66,,190.66,190.66,190.66,190.66,190.66,190.66,190.66,190.66,190.66,603.33,2022-01-09 08:00:00
201,2022-01-09,10,194.36,194.36,194.36,194.36,194.36,194.36,194.36,194.36,194.36,194.36,194.36,194.36,,194.36,194.36,194.36,194.36,194.36,194.36,194.36,194.36,194.36,530.09,2022-01-09 09:00:00
202,2022-01-09,11,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,459.5,2022-01-09 10:00:00
203,2022-01-09,12,218.9,218.9,218.9,218.9,218.9,218.9,218.9,218.9,218.9,218.9,218.9,218.9,,218.9,218.9,218.9,218.9,218.9,218.9,218.9,218.9,218.9,430.78,2022-01-09 11:00:00
204,2022-01-09,13,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,430.78,2022-01-09 12:00:00
205,2022-01-09,14,210.47,210.47,210.47,210.47,210.47,210.47,210.47,210.47,210.47,210.47,210.47,210.47,,210.47,210.47,210.47,210.47,210.47,210.47,210.47,210.47,210.47,424.79,2022-01-09 13:00:00
206,2022-01-09,15,213.06,213.06,213.06,213.06,213.06,213.06,213.06,213.06,213.06,213.06,213.06,213.06,,213.06,213.06,213.06,213.06,213.06,213.06,213.06,213.06,213.06,446.57,2022-01-09 14:00:00
207,2022-01-09,16,223.35,223.35,223.35,223.35,223.35,223.35,223.35,223.35,223.35,223.35,223.35,223.35,,223.35,223.35,223.35,223.35,223.35,223.35,223.35,223.35,223.35,498.5,2022-01-09 15:00:00
208,2022-01-09,17,225.55,225.55,225.55,225.55,225.55,225.55,225.55,225.55,225.55,225.55,225.55,225.55,,225.55,225.55,225.55,225.55,225.55,225.55,225.55,225.55,225.55,597.94,2022-01-09 16:00:00
209,2022-01-09,18,257.35,257.35,257.35,257.35,257.35,257.35,257.35,257.35,257.35,257.35,257.35,257.35,,257.35,257.35,257.35,257.35,257.35,257.35,257.35,257.35,257.35,638.99,2022-01-09 17:00:00
210,2022-01-09,19,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,682.66,2022-01-09 18:00:00
211,2022-01-09,20,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,651.91,2022-01-09 19:00:00
212,2022-01-09,21,242.08,242.08,242.08,242.08,242.08,242.08,242.08,242.08,242.08,242.08,242.08,242.08,,242.08,242.08,242.08,242.08,242.08,242.08,242.08,242.08,242.08,621.04,2022-01-09 20:00:00
213,2022-01-09,22,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,222.8,549.48,2022-01-09 21:00:00
214,2022-01-09,23,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,218.34,457.58,2022-01-09 22:00:00
215,2022-01-09,24,203.8,203.8,203.8,203.8,203.8,203.8,203.8,203.8,203.8,203.8,203.8,203.8,,203.8,203.8,203.8,203.8,203.8,203.8,203.8,203.8,203.8,317.34,2022-01-09 23:00:00
216,2022-01-10,1,196.23,196.23,196.23,196.23,196.23,196.23,196.23,196.23,196.23,196.23,196.23,196.23,,196.23,196.23,196.23,196.23,196.23,196.23,196.23,196.23,196.23,124.64,2022-01-10 00:00:00
217,2022-01-10,2,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,191.84562,97.08,2022-01-10 01:00:00
218,2022-01-10,3,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,195.90908,84.01,2022-01-10 02:00:00
219,2022-01-10,4,186.66,186.66,186.66,186.66,186.66,186.66,186.66,186.66,186.66,186.66,186.66,186.66,,186.66,186.66,186.66,186.66,186.66,186.66,186.66,186.66,186.66,59.92,2022-01-10 03:00:00
220,2022-01-10,5,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,178.03798,67.35,2022-01-10 04:00:00
221,2022-01-10,6,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,91.68,2022-01-10 05:00:00
222,2022-01-10,7,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,237.44,123.44,2022-01-10 06:00:00
223,2022-01-10,8,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,299.95241,155.8,2022-01-10 07:00:00
224,2022-01-10,9,310.83168,313.91633,313.91633,313.91633,304.35,313.91633,304.35,313.91633,304.35,304.35,304.35,313.91633,,304.35,304.35,313.91633,304.35,313.91633,313.91633,313.91633,304.35,304.35,191.75,2022-01-10 08:00:00
225,2022-01-10,10,309.34557,314.99824,314.99824,314.99824,297.74,314.99824,297.74,314.99824,297.74,297.74,297.74,314.99824,,297.74,297.74,314.99824,297.74,314.99824,314.99824,314.99824,297.74,297.74,155.08,2022-01-10 09:00:00
226,2022-01-10,11,287.13787,310.40505,310.40505,310.40505,239.44,310.40505,239.44,310.40505,239.44,239.44,239.44,310.40505,,239.44,239.44,310.40505,239.44,310.40505,310.40505,310.40505,239.44,239.44,122.24,2022-01-10 10:00:00
227,2022-01-10,12,283.82544,310.08039,310.08039,310.08039,230.2,310.08039,230.2,310.08039,230.2,230.2,230.2,310.08039,,230.2,230.2,310.08039,230.2,310.08039,310.08039,310.08039,230.2,230.2,93.48,2022-01-10 11:00:00
228,2022-01-10,13,277.06351,300.0,300.0,300.0,232.89,300.0,232.89,300.0,232.89,232.89,232.89,300.0,,232.89,232.89,300.0,232.89,300.0,300.0,300.0,232.89,232.89,93.72,2022-01-10 12:00:00
229,2022-01-10,14,272.80552,297.01061,297.01061,297.01061,225.0,297.01061,225.0,297.01061,225.0,225.0,225.0,297.01061,,225.0,225.0,297.01061,225.0,297.01061,297.01061,297.01061,225.0,225.0,77.9,2022-01-10 13:00:00
230,2022-01-10,15,276.86605,299.96259,299.96259,299.96259,230.2,299.96259,230.2,299.96259,230.2,230.2,230.2,299.96259,,230.2,230.2,299.96259,230.2,299.96259,299.96259,299.96259,230.2,230.2,77.9,2022-01-10 14:00:00
231,2022-01-10,16,282.53876,305.25692,305.25692,305.25692,239.44,305.25692,239.44,305.25692,232.89,232.89,239.44,305.25692,,239.44,232.89,305.25692,232.89,305.25692,305.25692,305.25692,232.89,232.89,93.48,2022-01-10 15:00:00
232,2022-01-10,17,277.70735,297.96551,297.96551,297.96551,239.44,297.96551,239.44,297.96551,235.2,235.2,239.44,297.96551,,239.44,235.2,297.96551,235.2,297.96551,297.96551,297.96551,235.2,235.2,151.73,2022-01-10 16:00:00
233,2022-01-10,18,303.50925,313.79254,313.79254,313.79254,313.79254,313.79254,313.79254,313.79254,240.0,240.0,313.79254,313.79254,,313.79254,240.0,313.79254,240.0,313.79254,313.79254,313.79254,240.0,240.0,202.78,2022-01-10 17:00:00
